"","id","K"
"1681","1681",1.16666666666667
"1682","1682",0.2
"1683","1683",1
"1684","1684",1
"1685","1685",0.75
"1686","1686",2
"1687","1687",2.33333333333333
"1688","1688",1
"1689","1689",0.5
"1690","1690",0.166666666666667
"1691","1691",4
"1692","1692",1
"1693","1693",0.2
"1694","1694",1.14285714285714
"1695","1695",0.2
"1696","1696",0
"1697","1697",1
"1698","1698",0.0909090909090909
"1699","1699",0.733333333333333
"1700","1700",0.5
"1701","1701",0.666666666666667
"1702","1702",1.45
"1703","1703",2
"1704","1704",0
"1705","1705",1
"1706","1706",0
"1707","1707",0.8
"1708","1708",1.5
"1709","1709",0.625
"1710","1710",3
"1711","1711",0
"1712","1712",0.476190476190476
"1713","1713",2.61904761904762
"1714","1714",0.5
"1715","1715",0.666666666666667
"1716","1716",2.16666666666667
"1717","1717",0.833333333333333
"1718","1718",0.856643356643357
"1719","1719",0
"1720","1720",0.452631578947368
"1721","1721",0.166666666666667
"1722","1722",0.333333333333333
"1723","1723",0.533333333333333
"1724","1724",0.906666666666667
"1725","1725",1.5
"1726","1726",3
"1727","1727",1.73333333333333
"1728","1728",5
"1729","1729",2.25
"1730","1730",1.42857142857143
"1731","1731",3.08333333333333
"1732","1732",0.133333333333333
"1733","1733",0.125
"1734","1734",0.333333333333333
"1735","1735",0.333333333333333
"1736","1736",1
"1737","1737",0.8
"1738","1738",1
"1739","1739",0.888888888888889
"1740","1740",0.25
"1741","1741",4.5
"1742","1742",0.166666666666667
"1743","1743",1.15384615384615
"1744","1744",0.0909090909090909
"1745","1745",1
"1746","1746",1
"1747","1747",0.856643356643357
"1748","1748",0.392857142857143
"1749","1749",0
"1750","1750",0.714285714285714
"1751","1751",1
"1752","1752",1
"1753","1753",0.25
"1754","1754",0.375
"1755","1755",0.333333333333333
"1756","1756",0.472222222222222
"1757","1757",0.911111111111111
"1758","1758",0.666666666666667
"1759","1759",3
"1760","1760",1.4
"1761","1761",0.666666666666667
"1762","1762",1
"1763","1763",0.4
"1764","1764",0
"1765","1765",0.416666666666667
"1766","1766",0.8
"1767","1767",0.75
"1768","1768",0.833333333333333
"1769","1769",3
"1770","1770",0.444444444444444
"1771","1771",0
"1772","1772",2.51111111111111
"1773","1773",2
"1774","1774",0
"1775","1775",1.15384615384615
"1776","1776",0.5
"1777","1777",1.5
"1778","1778",0.75
"1779","1779",0.5
"1780","1780",1.33333333333333
"1781","1781",3.73333333333333
"1782","1782",1
"1783","1783",0.906666666666667
"1784","1784",1.25
"1785","1785",0.5
"1786","1786",0.558823529411765
"1787","1787",0.5
"1788","1788",2.28571428571429
"1789","1789",0.5
"1790","1790",0.452631578947368
"1791","1791",0.666666666666667
"1792","1792",0.4
"1793","1793",4
"1794","1794",0.5
"1795","1795",1.22222222222222
"1796","1796",0.333333333333333
"1797","1797",0.75
"1798","1798",0.333333333333333
"1799","1799",0.111111111111111
"1800","1800",0.4
"1801","1801",0.416666666666667
"1802","1802",0.913461538461538
"1803","1803",1
"1804","1804",1.14285714285714
"1805","1805",0.666666666666667
"1806","1806",1.75
"1807","1807",0.75
"1808","1808",0.666666666666667
"1809","1809",1
"1810","1810",0.8
"1811","1811",0.906666666666667
"1812","1812",0.590909090909091
"1813","1813",0.253968253968254
"1814","1814",0.5
"1815","1815",0.253968253968254
"1816","1816",1.75
"1817","1817",0.458333333333333
"1818","1818",0.8
"1819","1819",0
"1820","1820",0
"1821","1821",0.8
"1822","1822",0.484444444444444
"1823","1823",1.5
"1824","1824",2
"1825","1825",1
"1826","1826",6
"1827","1827",1.1
"1828","1828",0.8
"1829","1829",0.375
"1830","1830",1.25
"1831","1831",1.14285714285714
"1832","1832",4.33333333333333
"1833","1833",0.333333333333333
"1834","1834",0.701298701298701
"1835","1835",0
"1836","1836",1
"1837","1837",1.14285714285714
"1838","1838",2.5
"1839","1839",0.857142857142857
"1840","1840",1.5
"1841","1841",0.2
"1842","1842",1.5
"1843","1843",0.333333333333333
"1844","1844",3.08333333333333
"1845","1845",0.333333333333333
"1846","1846",1.5
"1847","1847",0.7
"1848","1848",3
"1849","1849",1
"1850","1850",0
"1851","1851",1.25
"1852","1852",0.733333333333333
"1853","1853",0.2
"1854","1854",0.833333333333333
"1855","1855",0.666666666666667
"1856","1856",1.22222222222222
"1857","1857",0.308823529411765
"1858","1858",0.714285714285714
"1859","1859",0.5
"1860","1860",0
"1861","1861",0.5
"1862","1862",0.777777777777778
"1863","1863",0
"1864","1864",1
"1865","1865",0.133333333333333
"1866","1866",1.375
"1867","1867",0.333333333333333
"1868","1868",1.25
"1869","1869",0.833333333333333
"1870","1870",0.2
"1871","1871",0.4
"1872","1872",0.888888888888889
"1873","1873",0.5
"1874","1874",2
"1875","1875",2.2
"1876","1876",0.416666666666667
"1877","1877",0
"1878","1878",0.2
"1879","1879",0.5
"1880","1880",0.822222222222222
"1881","1881",1.5
"1882","1882",1.08333333333333
"1883","1883",2
"1884","1884",0.666666666666667
"1885","1885",2
"1886","1886",0.166666666666667
"1887","1887",4
"1888","1888",0.666666666666667
"1889","1889",0.25
"1890","1890",2
"1891","1891",2
"1892","1892",0.714285714285714
"1893","1893",0.5
"1894","1894",0.333333333333333
"1895","1895",1
"1896","1896",0.375
"1897","1897",0.611111111111111
"1898","1898",2.39285714285714
"1899","1899",0
"1900","1900",4
"1901","1901",1.14285714285714
"1902","1902",1
"1903","1903",2
"1904","1904",0.666666666666667
"1905","1905",0.833333333333333
"1906","1906",3
"1907","1907",2
"1908","1908",1.14285714285714
"1909","1909",0.25
"1910","1910",0.4
"1911","1911",0.5
"1912","1912",0.666666666666667
"1913","1913",0.333333333333333
"1914","1914",1
"1915","1915",0.6
"1916","1916",1
"1917","1917",0.342857142857143
"1918","1918",1.5
"1919","1919",1.45
"1920","1920",0.5
"1921","1921",0.5
"1922","1922",0
"1923","1923",0.8
"1924","1924",2
"1925","1925",1
"1926","1926",1.5
"1927","1927",2
"1928","1928",0
"1929","1929",1.33333333333333
"1930","1930",1.5
"1931","1931",0.333333333333333
"1932","1932",0
"1933","1933",3
"1934","1934",2.8
"1935","1935",1
"1936","1936",0.2
"1937","1937",0.722222222222222
"1938","1938",3
"1939","1939",1.5
"1940","1940",0.4
"1941","1941",1
"1942","1942",0.5
"1943","1943",0
"1944","1944",0.333333333333333
"1945","1945",2.2
"1946","1946",0
"1947","1947",0.666666666666667
"1948","1948",1
"1949","1949",0.25
"1950","1950",1.5
"1951","1951",3.33333333333333
"1952","1952",0.5
"1953","1953",0
"1954","1954",0.7
"1955","1955",0.8
"1956","1956",0.666666666666667
"1957","1957",0.111111111111111
"1958","1958",0
"1959","1959",0.333333333333333
"1960","1960",3.83333333333333
"1961","1961",0
"1962","1962",1
"1963","1963",0.611111111111111
"1964","1964",0.5
"1965","1965",0.6
"1966","1966",0.454545454545455
"1967","1967",1.08333333333333
"1968","1968",1
"1969","1969",0.6
"1970","1970",0
"1971","1971",0
"1972","1972",1
"1973","1973",1.25
"1974","1974",1
"1975","1975",0.5
"1976","1976",0.833333333333333
"1977","1977",1
"1978","1978",0.2
"1979","1979",0.166666666666667
"1980","1980",0
"1981","1981",2.33333333333333
"1982","1982",2.2
"1983","1983",1
"1984","1984",0
"1985","1985",2
"1986","1986",1.5
"1987","1987",0.682539682539683
"1988","1988",0.166666666666667
"1989","1989",0
"1990","1990",0
"1991","1991",0.625
"1992","1992",0
"1993","1993",0.5
"1994","1994",1.59090909090909
"1995","1995",0.75
"1996","1996",0
"1997","1997",0.452631578947368
"1998","1998",0.392857142857143
"1999","1999",1
"2000","2000",0.5
"2001","2001",0
"2002","2002",2.25
"2003","2003",0.8
"2004","2004",1.45
"2005","2005",0.166666666666667
"2006","2006",0.467032967032967
"2007","2007",0.5
"2008","2008",0.822222222222222
"2009","2009",0.6
"2010","2010",4
"2011","2011",0
"2012","2012",1.66666666666667
"2013","2013",0.633333333333333
"2014","2014",0
"2015","2015",1.66666666666667
"2017","2017",0.666666666666667
"2018","2018",0.4
"2019","2019",1.125
"2020","2020",0.714285714285714
"2021","2021",0.25
"2022","2022",2.5
"2023","2023",1.42857142857143
"2024","2024",0
"2025","2025",1.5
"2026","2026",0
"2027","2027",0
"2028","2028",0.75
"2029","2029",0.5
"2030","2030",3.14285714285714
"2031","2031",2.5
"2032","2032",0.911111111111111
"2033","2033",1.5
"2034","2034",0
"2035","2035",0.7
"2036","2036",1
"2037","2037",1
"2038","2038",0.75
"2039","2039",1.4
"2040","2040",3
"2041","2041",1.05263157894737
"2042","2042",0.7
"2043","2043",0.833333333333333
"2044","2044",0.333333333333333
"2045","2045",0
"2046","2046",0.5
"2047","2047",0.916666666666667
"2048","2048",0.75
"2049","2049",1
"2050","2050",1
"2051","2051",1
"2052","2052",0
"2053","2053",0.5
"2054","2054",0.722222222222222
"2055","2055",1.5
"2056","2056",3.28571428571429
"2057","2057",3.83333333333333
"2058","2058",1
"2059","2059",1.16666666666667
"2060","2060",0.5
"2061","2061",0.666666666666667
"2062","2062",0.8
"2063","2063",2
"2064","2064",0.25
"2065","2065",0.666666666666667
"2066","2066",0.25
"2067","2067",1.91666666666667
"2068","2068",0.866666666666667
"2069","2069",0
"2070","2070",0.5
"2071","2071",1
"2072","2072",2
"2073","2073",2.2
"2074","2074",1.58333333333333
"2075","2075",0.666666666666667
"2076","2076",5.5
"2077","2077",2
"2078","2078",1.16666666666667
"2079","2079",1.25
"2080","2080",0.111111111111111
"2081","2081",0.6
"2082","2082",0.6
"2083","2083",1
"2084","2084",0.94047619047619
"2085","2085",1
"2086","2086",1.125
"2087","2087",1.03333333333333
"2088","2088",1
"2089","2089",0.888888888888889
"2090","2090",0.666666666666667
"2091","2091",0.333333333333333
"2092","2092",0.833333333333333
"2093","2093",0.484444444444444
"2094","2094",1.00882352941176
"2095","2095",0.428571428571429
"2096","2096",2
"2097","2097",1
"2098","2098",0.666666666666667
"2099","2099",1.15384615384615
"2100","2100",0.5
"2101","2101",0.5
"2102","2102",0.666666666666667
"2103","2103",0.5
"2104","2104",0.5
"2105","2105",1
"2106","2106",0.5
"2107","2107",1.96111111111111
"2108","2108",2
"2109","2109",1.28571428571429
"2110","2110",1
"2111","2111",2
"2112","2112",0.111111111111111
"2113","2113",1.15384615384615
"2114","2114",0.25
"2115","2115",1.66666666666667
"2116","2116",1
"2117","2117",1.4
"2118","2118",0.666666666666667
"2119","2119",0.111111111111111
"2120","2120",0.25
"2121","2121",0.342857142857143
"2122","2122",1
"2123","2123",1.2
"2124","2124",0.5
"2125","2125",0.701298701298701
"2126","2126",1.45
"2127","2127",0
"2128","2128",3.5
"2129","2129",1
"2130","2130",0.777777777777778
"2131","2131",0.701298701298701
"2132","2132",0.8
"2133","2133",1.25
"2134","2134",2
"2135","2135",0.333333333333333
"2136","2136",0
"2137","2137",0
"2138","2138",2.5
"2139","2139",0.777777777777778
"2140","2140",0.911111111111111
"2141","2141",0.416666666666667
"2142","2142",1
"2143","2143",0.883333333333333
"2144","2144",1.53333333333333
"2145","2145",0.833333333333333
"2146","2146",0.333333333333333
"2147","2147",0
"2148","2148",3
"2149","2149",0.833333333333333
"2150","2150",1
"2151","2151",0.911111111111111
"2152","2152",1
"2153","2153",0.906666666666667
"2154","2154",1
"2155","2155",1
"2156","2156",2
"2157","2157",1.28571428571429
"2158","2158",0.7
"2159","2159",0.733333333333333
"2160","2160",0.333333333333333
"2161","2161",0.5
"2162","2162",0
"2163","2163",0.133333333333333
"2164","2164",0.454545454545455
"2165","2165",0.8
"2166","2166",0.8
"2167","2167",1
"2168","2168",0.5
"2169","2169",1
"2170","2170",0.555555555555556
"2171","2171",2
"2172","2172",1.05882352941176
"2173","2173",1.25
"2174","2174",0.166666666666667
"2175","2175",1
"2176","2176",1.42857142857143
"2177","2177",1
"2178","2178",0.653846153846154
"2179","2179",1.5
"2180","2180",0.333333333333333
"2181","2181",2.625
"2182","2182",0.5
"2183","2183",0.666666666666667
"2184","2184",2
"2185","2185",1
"2186","2186",1.5
"2187","2187",1.14285714285714
"2188","2188",0.714285714285714
"2189","2189",0.5
"2190","2190",0.333333333333333
"2191","2191",1.5
"2192","2192",2
"2193","2193",0.5
"2194","2194",0
"2195","2195",0.5
"2196","2196",1.15384615384615
"2197","2197",0.5
"2198","2198",0.5
"2199","2199",0.8
"2200","2200",0.454545454545455
"2201","2201",2.13333333333333
"2202","2202",1.16666666666667
"2203","2203",0.916666666666667
"2204","2204",2.93939393939394
"2205","2205",0.25
"2206","2206",0.75
"2207","2207",0.6
"2209","2209",0.833333333333333
"2210","2210",0.333333333333333
"2211","2211",1
"2212","2212",7.27272727272727
"2213","2213",2.16666666666667
"2214","2214",0.25
"2215","2215",2
"2216","2216",2
"2217","2217",2
"2218","2218",0.452631578947368
"2219","2219",1
"2220","2220",1.11111111111111
"2221","2221",0.833333333333333
"2222","2222",0.375
"2223","2223",0
"2224","2224",0.856643356643357
"2225","2225",2.16666666666667
"2226","2226",0.714285714285714
"2227","2227",2.22222222222222
"2228","2228",0.6
"2229","2229",1
"2230","2230",0
"2231","2231",0
"2232","2232",0.5
"2233","2233",0.5
"2234","2234",0.333333333333333
"2235","2235",2
"2236","2236",1.5
"2237","2237",0.9
"2238","2238",3
"2239","2239",0.856643356643357
"2240","2240",0.666666666666667
"2241","2241",1.7
"2242","2242",0.6
"2243","2243",1
"2244","2244",0.25
"2245","2245",0
"2246","2246",1
"2247","2247",2.16666666666667
"2248","2248",0.5
"2249","2249",0.682539682539683
"2250","2250",1
"2251","2251",3.2
"2252","2252",1.25
"2253","2253",0.25
"2254","2254",0.25
"2255","2255",0
"2256","2256",2.2
"2257","2257",0.333333333333333
"2258","2258",1.25
"2259","2259",2
"2260","2260",6.5
"2261","2261",0.5
"2262","2262",0.4
"2263","2263",0.6
"2264","2264",1.27272727272727
"2265","2265",0.666666666666667
"2266","2266",0.111111111111111
"2267","2267",0.5
"2268","2268",1
"2269","2269",1.25
"2270","2270",0.6
"2271","2271",1.5
"2272","2272",0
"2273","2273",0.133333333333333
"2274","2274",0.333333333333333
"2275","2275",0.833333333333333
"2276","2276",1.5
"2277","2277",0.906666666666667
"2278","2278",3
"2279","2279",0.6
"2280","2280",2
"2281","2281",0.6
"2282","2282",1.25
"2283","2283",0.2
"2284","2284",0.666666666666667
"2285","2285",1.375
"2286","2286",1.63333333333333
"2287","2287",2.25
"2288","2288",0.628571428571429
"2289","2289",0.4
"2290","2290",0.666666666666667
"2291","2291",2
"2292","2292",0.142857142857143
"2293","2293",0
"2294","2294",1
"2295","2295",0
"2296","2296",0.714285714285714
"2297","2297",0.111111111111111
"2298","2298",0.5
"2299","2299",0.467032967032967
"2300","2300",1.66666666666667
"2301","2301",1.5
"2302","2302",0
"2303","2303",0.142857142857143
"2304","2304",2
"2305","2305",1.75
"2306","2306",0.2
"2307","2307",0.666666666666667
"2308","2308",2.46666666666667
"2309","2309",1.48333333333333
"2310","2310",0.5
"2311","2311",0.8
"2312","2312",0.5
"2313","2313",1.33333333333333
"2314","2314",0.666666666666667
"2315","2315",1.48717948717949
"2316","2316",0.7
"2317","2317",0.625
"2318","2318",0
"2319","2319",0.142857142857143
"2320","2320",0.321428571428571
"2321","2321",0.5
"2322","2322",0.6
"2323","2323",2.33333333333333
"2324","2324",1.25
"2325","2325",0.75
"2326","2326",2.5
"2327","2327",2.2
"2328","2328",2.05882352941176
"2329","2329",1
"2330","2330",0
"2331","2331",2
"2332","2332",6
"2333","2333",0.866666666666667
"2334","2334",1
"2335","2335",0.25
"2336","2336",2
"2337","2337",0
"2338","2338",1.5
"2339","2339",0
"2340","2340",1.5
"2341","2341",1.33333333333333
"2342","2342",0.2
"2343","2343",0.75
"2344","2344",0.333333333333333
"2345","2345",1.45
"2346","2346",1
"2347","2347",0.833333333333333
"2348","2348",0.8
"2349","2349",0
"2350","2350",0.833333333333333
"2351","2351",1
"2352","2352",0.2
"2353","2353",0.666666666666667
"2354","2354",1.6
"2355","2355",2
"2356","2356",4
"2357","2357",0.5
"2358","2358",4
"2359","2359",0.916666666666667
"2360","2360",0.6
"2361","2361",3
"2362","2362",0.2
"2363","2363",0.5
"2364","2364",1.25
"2365","2365",3.5
"2366","2366",0
"2367","2367",0.2
"2368","2368",2.05555555555556
"2369","2369",0.833333333333333
"2370","2370",0
"2371","2371",1
"2372","2372",1.375
"2373","2373",1.525
"2374","2374",1.66666666666667
"2375","2375",1.48717948717949
"2376","2376",0.701298701298701
"2377","2377",0
"2378","2378",1
"2379","2379",1
"2380","2380",2.5
"2381","2381",0.321428571428571
"2382","2382",0.7
"2383","2383",1
"2384","2384",0.722222222222222
"2385","2385",1.5
"2386","2386",1.5
"2387","2387",0.666666666666667
"2388","2388",0
"2389","2389",0.25
"2390","2390",1.16666666666667
"2391","2391",1.375
"2392","2392",0.2
"2393","2393",0.25
"2394","2394",1
"2395","2395",0.5
"2396","2396",0
"2397","2397",0.833333333333333
"2398","2398",1
"2399","2399",1.22222222222222
"2400","2400",0.333333333333333
"2401","2401",4
"2402","2402",0.7
"2403","2403",3
"2404","2404",0.454545454545455
"2405","2405",0.833333333333333
"2406","2406",0.666666666666667
"2407","2407",0.166666666666667
"2408","2408",1.5
"2409","2409",0.6
"2410","2410",4.71111111111111
"2411","2411",0.666666666666667
"2412","2412",0.484444444444444
"2413","2413",0.5
"2414","2414",0.666666666666667
"2415","2415",1.5
"2416","2416",0.166666666666667
"2417","2417",0.25
"2418","2418",0.25
"2419","2419",0.5
"2420","2420",0.142857142857143
"2421","2421",0
"2422","2422",1
"2423","2423",0
"2424","2424",0.856643356643357
"2425","2425",0.2
"2426","2426",1
"2427","2427",0.4
"2428","2428",3.28571428571429
"2429","2429",0
"2430","2430",0.6
"2431","2431",1
"2432","2432",0.75
"2433","2433",0.476190476190476
"2434","2434",4
"2435","2435",1.5
"2436","2436",1.30263157894737
"2437","2437",0
"2438","2438",0.5
"2439","2439",0.5
"2440","2440",1.5
"2441","2441",0.142857142857143
"2442","2442",1.5
"2443","2443",0.375
"2444","2444",0.416666666666667
"2445","2445",0.333333333333333
"2446","2446",1.33333333333333
"2447","2447",1
"2448","2448",0.722222222222222
"2449","2449",0.0909090909090909
"2450","2450",2
"2451","2451",1.13333333333333
"2452","2452",1
"2453","2453",1
"2454","2454",2.5
"2455","2455",1.96111111111111
"2456","2456",0.5
"2457","2457",1.5
"2458","2458",0.333333333333333
"2459","2459",1
"2460","2460",2
"2461","2461",0.416666666666667
"2462","2462",0
"2463","2463",1.25
"2464","2464",1
"2465","2465",4.53333333333333
"2466","2466",0.5
"2467","2467",0.8
"2468","2468",1.66666666666667
"2469","2469",4.25
"2470","2470",0.606060606060606
"2471","2471",0
"2472","2472",0
"2473","2473",0.484444444444444
"2474","2474",1.25
"2475","2475",1
"2476","2476",5
"2477","2477",0
"2478","2478",0
"2479","2479",1.6
"2480","2480",0
"2481","2481",1
"2482","2482",0
"2483","2483",0
"2484","2484",1.25
"2485","2485",0.5
"2486","2486",1.5
"2487","2487",1.25
"2488","2488",0.2
"2489","2489",0.75
"2490","2490",0.666666666666667
"2491","2491",1.22222222222222
"2492","2492",1.58333333333333
"2493","2493",0.666666666666667
"2494","2494",0
"2495","2495",1.58333333333333
"2496","2496",1.16666666666667
"2497","2497",1
"2498","2498",0.722222222222222
"2499","2499",0
